,life_satis,y_age,sex,educ,mar_st,occupation,vacation,money,fin_state_change,yj60.4a8,change_job,social_media,preg,physical_activity,alcohol,smoker,depression,health,level_of_trust,num_of_children,is_religious
9452,3.0,47.0,1.0,2.0,2.0,12.0,1.0,3000.0,5.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0
9453,4.0,15.0,1.0,3.0,1.0,1.0,0.0,0.0,4.0,2.0,2.0,1.0,0.0,99999995.0,0.0,2.0,2.0,4.0,3.0,0.0,2.0
9454,2.0,41.0,2.0,5.0,3.0,12.0,1.0,15600.0,4.0,2.0,1.0,1.0,2.0,99999995.0,1.0,2.0,2.0,4.0,3.0,1.0,2.0
9455,3.0,41.0,1.0,3.0,3.0,12.0,1.0,30000.0,4.0,2.0,1.0,1.0,0.0,99999995.0,1.0,1.0,2.0,3.0,3.0,1.0,3.0
9456,99999999.0,14.0,1.0,2.0,1.0,1.0,0.0,0.0,4.0,2.0,2.0,1.0,0.0,2.0,0.0,2.0,2.0,4.0,1.0,0.0,3.0
9457,4.0,64.0,2.0,5.0,4.0,4.0,0.0,10000.0,99999997.0,2.0,1.0,1.0,0.0,99999995.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0
9458,3.0,43.0,1.0,4.0,1.0,12.0,1.0,99999998.0,3.0,2.0,2.0,1.0,0.0,2.0,1.0,2.0,2.0,3.0,3.0,0.0,99999997.0
9459,4.0,30.0,2.0,5.0,4.0,12.0,2.0,99999997.0,99999997.0,2.0,99999997.0,1.0,0.0,99999995.0,1.0,1.0,1.0,3.0,1.0,0.0,99999997.0
9460,4.0,63.0,2.0,6.0,5.0,12.0,1.0,28000.0,3.0,2.0,2.0,0.0,0.0,99999995.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0
9461,4.0,33.0,2.0,5.0,1.0,12.0,1.0,19000.0,3.0,2.0,2.0,1.0,2.0,99999995.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0
9463,1.0,69.0,2.0,5.0,4.0,4.0,0.0,15000.0,3.0,2.0,2.0,0.0,0.0,99999995.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0
9464,2.0,35.0,1.0,5.0,4.0,12.0,1.0,22000.0,3.0,2.0,99999997.0,1.0,0.0,99999995.0,2.0,1.0,2.0,3.0,1.0,0.0,1.0
9465,2.0,63.0,2.0,5.0,2.0,4.0,0.0,13100.0,3.0,2.0,2.0,1.0,0.0,99999995.0,2.0,2.0,2.0,4.0,3.0,2.0,2.0
9466,2.0,63.0,1.0,5.0,2.0,4.0,0.0,14200.0,3.0,2.0,2.0,0.0,0.0,99999995.0,1.0,2.0,2.0,4.0,3.0,2.0,3.0
9467,3.0,91.0,2.0,2.0,5.0,4.0,0.0,26000.0,3.0,2.0,2.0,0.0,0.0,99999995.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0
9468,3.0,39.0,2.0,6.0,2.0,12.0,1.0,25000.0,4.0,2.0,2.0,1.0,99999999.0,99999995.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0
9469,3.0,48.0,1.0,2.0,2.0,12.0,1.0,25000.0,3.0,2.0,1.0,1.0,0.0,99999995.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0
9471,3.0,30.0,1.0,5.0,1.0,12.0,1.0,25000.0,4.0,2.0,1.0,1.0,0.0,99999995.0,1.0,2.0,2.0,3.0,3.0,0.0,2.0
9472,2.0,19.0,1.0,5.0,1.0,16.0,0.0,10100.0,5.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,3.0,0.0,2.0
9473,3.0,47.0,2.0,4.0,4.0,12.0,1.0,25000.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,5.0
9474,3.0,22.0,2.0,5.0,1.0,16.0,0.0,11500.0,2.0,2.0,2.0,1.0,0.0,6.0,1.0,2.0,1.0,3.0,3.0,0.0,5.0
9475,1.0,64.0,2.0,6.0,2.0,12.0,1.0,22400.0,4.0,2.0,2.0,2.0,0.0,99999995.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0
9476,1.0,66.0,1.0,6.0,2.0,4.0,0.0,30000.0,4.0,2.0,2.0,0.0,0.0,6.0,2.0,2.0,1.0,5.0,1.0,2.0,3.0
9477,4.0,37.0,2.0,6.0,1.0,12.0,1.0,60000.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,0.0,3.0
9478,1.0,48.0,2.0,4.0,1.0,3.0,0.0,6000.0,5.0,2.0,2.0,2.0,2.0,99999995.0,1.0,1.0,2.0,4.0,2.0,2.0,1.0
9479,3.0,29.0,1.0,6.0,2.0,13.0,0.0,35000.0,3.0,2.0,2.0,1.0,0.0,99999995.0,0.0,2.0,2.0,3.0,2.0,1.0,2.0
9481,4.0,30.0,2.0,6.0,2.0,12.0,1.0,20000.0,3.0,2.0,2.0,1.0,1.0,99999995.0,2.0,2.0,2.0,2.0,1.0,0.0,4.0
9482,3.0,28.0,2.0,6.0,2.0,6.0,2.0,50.0,4.0,2.0,2.0,1.0,2.0,99999995.0,0.0,2.0,2.0,3.0,3.0,1.0,3.0
9483,3.0,27.0,1.0,4.0,2.0,12.0,2.0,49000.0,5.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,3.0
9485,1.0,40.0,2.0,6.0,2.0,12.0,1.0,29800.0,4.0,2.0,2.0,1.0,2.0,99999995.0,0.0,2.0,2.0,3.0,3.0,2.0,2.0
9486,1.0,40.0,1.0,6.0,2.0,12.0,2.0,27000.0,3.0,2.0,2.0,1.0,0.0,99999995.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0
9488,4.0,46.0,1.0,6.0,2.0,12.0,1.0,70000.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,3.0
9490,1.0,68.0,2.0,5.0,5.0,4.0,0.0,11900.0,4.0,2.0,2.0,0.0,0.0,99999995.0,0.0,2.0,1.0,3.0,3.0,2.0,2.0
9491,2.0,43.0,2.0,6.0,2.0,12.0,1.0,37000.0,4.0,2.0,2.0,1.0,0.0,99999995.0,0.0,2.0,2.0,3.0,3.0,1.0,3.0
9492,1.0,24.0,2.0,5.0,1.0,13.0,0.0,21600.0,5.0,2.0,2.0,1.0,0.0,99999995.0,2.0,2.0,2.0,3.0,3.0,0.0,3.0
9496,4.0,44.0,2.0,6.0,2.0,12.0,2.0,30000.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0
9497,4.0,47.0,1.0,6.0,2.0,12.0,1.0,40000.0,3.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0
9501,4.0,38.0,1.0,5.0,2.0,13.0,0.0,50000.0,3.0,2.0,1.0,1.0,0.0,99999995.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0
9503,4.0,40.0,2.0,4.0,3.0,12.0,2.0,25000.0,4.0,2.0,2.0,2.0,2.0,99999995.0,1.0,1.0,2.0,3.0,2.0,3.0,1.0
9504,4.0,47.0,1.0,6.0,4.0,12.0,1.0,80000.0,3.0,2.0,2.0,1.0,0.0,99999995.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0
9505,4.0,39.0,2.0,6.0,2.0,7.0,0.0,25000.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0
9508,4.0,58.0,1.0,5.0,3.0,13.0,0.0,70000.0,4.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,99999999.0,4.0,99999997.0
9509,3.0,90.0,2.0,2.0,4.0,4.0,0.0,27000.0,3.0,2.0,2.0,0.0,0.0,99999995.0,0.0,2.0,1.0,4.0,3.0,2.0,1.0
9511,2.0,61.0,2.0,4.0,2.0,4.0,0.0,11000.0,3.0,2.0,2.0,2.0,0.0,99999995.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0
9513,2.0,32.0,1.0,4.0,3.0,12.0,1.0,45000.0,5.0,2.0,2.0,2.0,0.0,99999997.0,1.0,1.0,1.0,3.0,2.0,0.0,3.0
9514,4.0,26.0,2.0,5.0,2.0,12.0,1.0,30000.0,5.0,2.0,99999997.0,1.0,2.0,99999995.0,0.0,2.0,2.0,2.0,1.0,1.0,3.0
9515,3.0,58.0,1.0,4.0,3.0,11.0,0.0,50000.0,5.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,99999999.0,2.0,2.0
9516,2.0,45.0,2.0,6.0,1.0,9.0,0.0,51000.0,3.0,2.0,2.0,1.0,2.0,99999995.0,0.0,2.0,2.0,2.0,3.0,1.0,2.0
9519,4.0,32.0,1.0,3.0,2.0,12.0,1.0,44000.0,5.0,2.0,2.0,1.0,0.0,99999995.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0
9520,4.0,38.0,2.0,6.0,3.0,12.0,1.0,38000.0,3.0,2.0,2.0,1.0,2.0,99999995.0,1.0,2.0,2.0,2.0,99999999.0,0.0,3.0
9521,4.0,55.0,2.0,6.0,4.0,12.0,1.0,35000.0,3.0,2.0,2.0,1.0,0.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0
9522,4.0,34.0,2.0,6.0,2.0,6.0,1.0,27000.0,4.0,2.0,2.0,1.0,2.0,4.0,0.0,2.0,2.0,2.0,1.0,1.0,2.0
9523,5.0,57.0,2.0,6.0,2.0,12.0,2.0,50900.0,3.0,2.0,2.0,1.0,0.0,99999995.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0
9524,3.0,64.0,1.0,6.0,4.0,12.0,2.0,32000.0,3.0,2.0,2.0,2.0,0.0,99999995.0,1.0,1.0,2.0,3.0,2.0,1.0,3.0
9525,3.0,30.0,1.0,5.0,3.0,12.0,1.0,30000.0,3.0,2.0,2.0,1.0,0.0,99999995.0,1.0,2.0,2.0,3.0,3.0,0.0,1.0
9526,4.0,38.0,2.0,6.0,2.0,7.0,0.0,70000.0,3.0,2.0,2.0,1.0,2.0,99999995.0,0.0,2.0,2.0,3.0,1.0,4.0,1.0
9530,4.0,46.0,2.0,4.0,4.0,12.0,1.0,29000.0,3.0,2.0,2.0,1.0,2.0,99999995.0,0.0,1.0,2.0,3.0,1.0,1.0,2.0
9531,4.0,63.0,2.0,6.0,4.0,4.0,0.0,12400.0,3.0,2.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0
9533,2.0,47.0,2.0,4.0,2.0,12.0,1.0,45300.0,3.0,2.0,1.0,1.0,0.0,99999995.0,1.0,1.0,2.0,3.0,1.0,0.0,1.0
9534,3.0,34.0,2.0,3.0,1.0,13.0,0.0,10000.0,4.0,2.0,2.0,1.0,2.0,1.0,0.0,2.0,2.0,3.0,3.0,2.0,1.0
9535,4.0,50.0,2.0,4.0,2.0,12.0,1.0,19000.0,2.0,2.0,2.0,1.0,2.0,99999995.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0
9536,5.0,20.0,2.0,5.0,1.0,12.0,1.0,33000.0,2.0,2.0,2.0,1.0,0.0,99999995.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0
9537,4.0,49.0,2.0,5.0,2.0,13.0,0.0,37000.0,4.0,2.0,2.0,1.0,2.0,99999995.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0
9538,4.0,15.0,2.0,2.0,1.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,0.0,99999995.0,0.0,2.0,2.0,3.0,2.0,0.0,2.0
9539,4.0,32.0,2.0,6.0,2.0,7.0,0.0,0.0,4.0,2.0,2.0,1.0,2.0,4.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0
9540,4.0,36.0,1.0,6.0,2.0,12.0,1.0,70000.0,4.0,2.0,2.0,1.0,0.0,4.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0
9542,2.0,47.0,1.0,5.0,6.0,12.0,2.0,40000.0,3.0,2.0,2.0,1.0,0.0,99999995.0,0.0,2.0,2.0,3.0,2.0,1.0,3.0
9543,3.0,60.0,1.0,6.0,2.0,12.0,2.0,25000.0,3.0,2.0,2.0,2.0,0.0,99999995.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0
9544,3.0,59.0,2.0,6.0,2.0,4.0,0.0,15000.0,4.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0
9545,4.0,37.0,2.0,6.0,2.0,7.0,0.0,0.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0
9546,4.0,41.0,1.0,6.0,2.0,12.0,1.0,70000.0,4.0,2.0,2.0,1.0,0.0,99999995.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0
9548,3.0,64.0,2.0,5.0,4.0,4.0,0.0,17000.0,5.0,2.0,2.0,1.0,0.0,99999995.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0
9549,4.0,39.0,2.0,5.0,2.0,8.0,0.0,0.0,3.0,2.0,1.0,1.0,2.0,99999995.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0
9550,5.0,17.0,2.0,3.0,1.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,0.0,99999995.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0
9552,4.0,35.0,1.0,6.0,2.0,12.0,1.0,56000.0,2.0,2.0,2.0,1.0,0.0,6.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0
9556,2.0,44.0,1.0,5.0,3.0,12.0,2.0,60000.0,3.0,2.0,2.0,1.0,0.0,99999995.0,1.0,1.0,1.0,3.0,2.0,0.0,2.0
9557,3.0,36.0,1.0,5.0,2.0,11.0,2.0,65000.0,1.0,2.0,1.0,1.0,0.0,99999995.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0
9558,1.0,51.0,1.0,4.0,2.0,13.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,99999995.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0
9559,1.0,42.0,1.0,5.0,2.0,12.0,1.0,63000.0,5.0,2.0,1.0,1.0,0.0,99999995.0,1.0,1.0,2.0,3.0,2.0,2.0,5.0
9560,2.0,66.0,2.0,6.0,2.0,4.0,0.0,20000.0,5.0,2.0,2.0,0.0,0.0,6.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0
9561,3.0,51.0,2.0,4.0,3.0,7.0,0.0,28000.0,3.0,2.0,2.0,2.0,2.0,99999995.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0
9565,3.0,24.0,1.0,5.0,1.0,12.0,2.0,60000.0,4.0,2.0,2.0,1.0,0.0,99999995.0,2.0,2.0,2.0,3.0,3.0,0.0,3.0
9566,4.0,28.0,1.0,2.0,1.0,12.0,2.0,28000.0,4.0,2.0,2.0,1.0,0.0,99999995.0,2.0,1.0,2.0,3.0,2.0,0.0,5.0
9567,5.0,16.0,1.0,3.0,1.0,15.0,0.0,1000.0,2.0,2.0,2.0,1.0,0.0,3.0,2.0,1.0,2.0,1.0,1.0,0.0,3.0
9568,3.0,17.0,1.0,3.0,1.0,15.0,0.0,7000.0,2.0,2.0,1.0,1.0,0.0,6.0,0.0,1.0,2.0,1.0,2.0,0.0,3.0
9569,5.0,19.0,1.0,3.0,1.0,12.0,2.0,45000.0,2.0,2.0,2.0,1.0,0.0,99999995.0,1.0,1.0,2.0,1.0,2.0,0.0,3.0
9570,4.0,24.0,2.0,4.0,1.0,12.0,1.0,48000.0,3.0,2.0,1.0,1.0,2.0,99999995.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0
9571,2.0,43.0,2.0,4.0,1.0,8.0,0.0,93200.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,6.0,1.0
9572,4.0,48.0,1.0,4.0,3.0,12.0,2.0,37000.0,5.0,2.0,2.0,2.0,0.0,99999995.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0
9573,4.0,50.0,1.0,4.0,2.0,12.0,1.0,108000.0,4.0,2.0,2.0,2.0,0.0,99999995.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0
9574,5.0,59.0,1.0,2.0,2.0,4.0,0.0,23300.0,3.0,2.0,2.0,2.0,0.0,99999995.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0
9575,3.0,47.0,1.0,4.0,2.0,12.0,1.0,42000.0,4.0,2.0,99999997.0,1.0,0.0,99999995.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0
9576,4.0,47.0,2.0,6.0,2.0,12.0,1.0,70000.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,99999997.0
9577,1.0,61.0,1.0,5.0,2.0,4.0,0.0,15000.0,5.0,2.0,2.0,2.0,0.0,99999995.0,0.0,2.0,2.0,3.0,3.0,1.0,2.0
9578,2.0,45.0,2.0,4.0,4.0,12.0,2.0,18000.0,4.0,2.0,2.0,0.0,2.0,99999995.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0
9579,2.0,61.0,1.0,5.0,2.0,4.0,0.0,12000.0,4.0,2.0,2.0,1.0,0.0,99999995.0,1.0,1.0,2.0,3.0,3.0,3.0,2.0
9580,4.0,45.0,1.0,4.0,2.0,12.0,1.0,99999998.0,4.0,2.0,2.0,1.0,0.0,99999995.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0
9581,3.0,57.0,2.0,4.0,4.0,13.0,0.0,34000.0,3.0,2.0,2.0,1.0,0.0,99999995.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0
9582,3.0,51.0,1.0,6.0,2.0,12.0,1.0,30000.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,3.0,3.0,2.0,3.0
9583,2.0,42.0,1.0,99999999.0,3.0,8.0,0.0,15000.0,5.0,2.0,1.0,0.0,0.0,99999995.0,1.0,1.0,2.0,3.0,2.0,0.0,2.0
9584,3.0,67.0,2.0,99999999.0,2.0,4.0,0.0,17980.0,3.0,2.0,2.0,0.0,0.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0
9585,4.0,38.0,2.0,4.0,2.0,6.0,2.0,57.0,3.0,2.0,1.0,1.0,2.0,99999995.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0
9586,1.0,53.0,1.0,5.0,5.0,8.0,0.0,6000.0,5.0,2.0,1.0,2.0,0.0,99999995.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0
9587,2.0,39.0,1.0,99999999.0,4.0,99999997.0,0.0,0.0,4.0,2.0,1.0,2.0,0.0,99999995.0,1.0,1.0,2.0,3.0,3.0,1.0,2.0
9588,5.0,81.0,2.0,5.0,4.0,4.0,0.0,40620.0,2.0,1.0,2.0,0.0,0.0,6.0,0.0,2.0,2.0,3.0,3.0,2.0,1.0
9589,5.0,33.0,1.0,5.0,2.0,12.0,1.0,26000.0,3.0,2.0,2.0,1.0,0.0,99999995.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0
9590,2.0,73.0,2.0,2.0,5.0,4.0,0.0,17500.0,5.0,2.0,2.0,0.0,0.0,99999995.0,0.0,2.0,2.0,3.0,3.0,1.0,1.0
9591,4.0,58.0,2.0,6.0,2.0,4.0,0.0,20000.0,4.0,2.0,2.0,1.0,0.0,99999995.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0
9592,2.0,59.0,1.0,6.0,3.0,12.0,1.0,30000.0,3.0,2.0,1.0,2.0,0.0,99999995.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0
9593,4.0,34.0,1.0,5.0,2.0,12.0,2.0,44500.0,3.0,2.0,2.0,2.0,0.0,99999995.0,0.0,2.0,2.0,2.0,3.0,0.0,2.0
9594,2.0,77.0,2.0,6.0,2.0,4.0,0.0,20000.0,4.0,2.0,2.0,2.0,0.0,99999995.0,0.0,2.0,2.0,4.0,3.0,2.0,1.0
9595,5.0,30.0,2.0,4.0,2.0,12.0,2.0,15000.0,4.0,2.0,2.0,1.0,2.0,99999995.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0
9596,4.0,32.0,1.0,5.0,2.0,12.0,1.0,20000.0,3.0,2.0,1.0,1.0,0.0,99999995.0,1.0,2.0,2.0,3.0,1.0,2.0,3.0
9597,5.0,33.0,1.0,6.0,2.0,12.0,1.0,67000.0,3.0,2.0,2.0,1.0,0.0,99999995.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0
9598,4.0,46.0,1.0,6.0,2.0,12.0,1.0,45000.0,3.0,2.0,2.0,1.0,0.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0
9599,4.0,31.0,2.0,5.0,2.0,12.0,1.0,50000.0,4.0,2.0,2.0,1.0,1.0,99999995.0,0.0,2.0,2.0,2.0,3.0,1.0,1.0
9600,2.0,33.0,2.0,3.0,1.0,12.0,2.0,70000.0,3.0,2.0,2.0,1.0,2.0,99999995.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0
9601,5.0,60.0,1.0,2.0,3.0,12.0,1.0,79000.0,3.0,2.0,2.0,0.0,0.0,99999995.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0
9602,2.0,29.0,1.0,4.0,2.0,12.0,1.0,20000.0,3.0,2.0,2.0,2.0,0.0,6.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0
9603,4.0,50.0,1.0,4.0,2.0,12.0,1.0,35000.0,2.0,2.0,2.0,1.0,0.0,99999995.0,1.0,1.0,2.0,3.0,3.0,2.0,3.0
9604,3.0,28.0,2.0,4.0,1.0,12.0,2.0,30000.0,4.0,2.0,2.0,1.0,0.0,99999995.0,0.0,2.0,2.0,2.0,2.0,0.0,4.0
9605,4.0,82.0,2.0,2.0,5.0,4.0,0.0,25000.0,4.0,2.0,99999999.0,0.0,0.0,99999995.0,0.0,2.0,2.0,3.0,2.0,1.0,1.0
9606,5.0,41.0,1.0,5.0,2.0,12.0,2.0,30000.0,3.0,2.0,2.0,1.0,0.0,99999995.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0
9609,2.0,35.0,1.0,5.0,2.0,8.0,0.0,0.0,5.0,2.0,1.0,2.0,0.0,99999995.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0
9610,3.0,31.0,2.0,5.0,2.0,12.0,2.0,24000.0,5.0,2.0,2.0,1.0,2.0,99999995.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0
9613,2.0,90.0,2.0,1.0,5.0,4.0,0.0,24530.0,3.0,2.0,2.0,0.0,0.0,99999995.0,0.0,2.0,1.0,4.0,2.0,1.0,1.0
9614,4.0,35.0,2.0,6.0,2.0,12.0,1.0,33000.0,3.0,2.0,2.0,1.0,2.0,1.0,0.0,2.0,2.0,3.0,3.0,2.0,2.0
9615,4.0,38.0,1.0,6.0,2.0,12.0,2.0,30000.0,3.0,2.0,2.0,1.0,0.0,99999995.0,0.0,1.0,2.0,2.0,3.0,2.0,2.0
9616,5.0,14.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,99999995.0,0.0,2.0,2.0,3.0,3.0,0.0,3.0
9621,3.0,37.0,2.0,6.0,2.0,12.0,2.0,26000.0,2.0,2.0,2.0,1.0,2.0,99999995.0,1.0,2.0,2.0,3.0,2.0,1.0,3.0
9625,1.0,51.0,1.0,2.0,1.0,9.0,0.0,12000.0,3.0,2.0,2.0,0.0,0.0,99999995.0,2.0,2.0,2.0,4.0,3.0,0.0,3.0
9626,2.0,49.0,1.0,4.0,2.0,12.0,1.0,41900.0,3.0,2.0,2.0,0.0,0.0,99999995.0,1.0,1.0,2.0,2.0,1.0,2.0,4.0
9627,1.0,43.0,2.0,6.0,2.0,12.0,1.0,15000.0,3.0,2.0,2.0,1.0,2.0,99999995.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0
9628,4.0,17.0,2.0,3.0,1.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,0.0,99999995.0,2.0,2.0,2.0,2.0,1.0,0.0,3.0
9631,4.0,28.0,1.0,6.0,2.0,12.0,1.0,45000.0,3.0,2.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0
9634,2.0,62.0,1.0,5.0,3.0,4.0,0.0,9600.0,5.0,2.0,2.0,2.0,0.0,4.0,0.0,2.0,2.0,3.0,3.0,0.0,1.0
9635,2.0,43.0,2.0,3.0,3.0,11.0,0.0,10000.0,5.0,2.0,1.0,1.0,99999999.0,1.0,0.0,2.0,2.0,3.0,2.0,1.0,1.0
9638,1.0,40.0,2.0,4.0,1.0,12.0,1.0,18360.0,3.0,2.0,2.0,1.0,2.0,99999995.0,0.0,2.0,2.0,3.0,1.0,1.0,2.0
9640,4.0,86.0,2.0,4.0,5.0,4.0,0.0,32000.0,3.0,2.0,2.0,0.0,0.0,99999995.0,0.0,2.0,2.0,4.0,1.0,2.0,2.0
9641,3.0,39.0,2.0,4.0,2.0,12.0,1.0,16000.0,4.0,2.0,2.0,1.0,2.0,99999995.0,1.0,2.0,2.0,3.0,3.0,0.0,2.0
9642,3.0,38.0,1.0,5.0,2.0,4.0,0.0,66000.0,99999997.0,2.0,2.0,1.0,0.0,99999995.0,1.0,2.0,2.0,2.0,3.0,0.0,2.0
9643,1.0,74.0,1.0,5.0,5.0,4.0,0.0,14000.0,99999997.0,2.0,2.0,0.0,0.0,99999995.0,0.0,2.0,99999999.0,4.0,3.0,2.0,2.0
9644,1.0,35.0,2.0,4.0,2.0,7.0,0.0,700.0,3.0,2.0,2.0,0.0,2.0,99999995.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0
9645,3.0,34.0,1.0,3.0,2.0,12.0,2.0,0.0,3.0,2.0,2.0,0.0,0.0,99999995.0,1.0,1.0,2.0,3.0,1.0,2.0,4.0
9649,4.0,39.0,1.0,6.0,2.0,12.0,1.0,80000.0,3.0,2.0,99999997.0,1.0,0.0,99999995.0,2.0,2.0,2.0,2.0,3.0,1.0,99999997.0
9650,3.0,46.0,2.0,4.0,2.0,7.0,0.0,6200.0,3.0,2.0,1.0,1.0,2.0,99999995.0,0.0,2.0,2.0,3.0,3.0,2.0,2.0
9651,3.0,42.0,1.0,4.0,2.0,13.0,0.0,10500.0,3.0,2.0,1.0,1.0,0.0,99999995.0,1.0,1.0,2.0,3.0,3.0,2.0,3.0
9653,4.0,59.0,1.0,2.0,2.0,13.0,0.0,33000.0,3.0,2.0,2.0,0.0,0.0,99999995.0,1.0,1.0,2.0,2.0,3.0,2.0,99999997.0
9654,4.0,60.0,2.0,5.0,2.0,4.0,0.0,14000.0,4.0,2.0,2.0,1.0,0.0,99999995.0,0.0,2.0,2.0,2.0,3.0,2.0,99999997.0
9655,5.0,14.0,2.0,2.0,1.0,1.0,0.0,99999997.0,3.0,2.0,2.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,99999997.0,0.0,99999997.0
9657,3.0,29.0,1.0,5.0,3.0,12.0,2.0,20000.0,3.0,2.0,2.0,1.0,0.0,99999995.0,2.0,1.0,2.0,3.0,3.0,0.0,2.0
9658,3.0,45.0,1.0,4.0,2.0,99999997.0,0.0,99999998.0,5.0,2.0,1.0,1.0,0.0,99999995.0,1.0,1.0,2.0,3.0,2.0,2.0,3.0
9659,3.0,46.0,2.0,4.0,2.0,8.0,0.0,99999998.0,99999998.0,2.0,1.0,1.0,2.0,99999995.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0
9660,2.0,38.0,2.0,4.0,1.0,12.0,1.0,24000.0,3.0,2.0,1.0,1.0,2.0,99999995.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0
